id,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
8709,99,54.98,30.68,70.57,44.24,19.8,13.13,86.87,56.57,21.21,11.11,7.07,0.0,4.04,0.0,0.0,10.1,8.08,13.13,4.04,8.08,5.05,2.02,14.14,3.03,1.01,1.01,0.0,0.0,3.03,2.02,1.01,0.0,1.01,0.0,5.05,0.0,0.0,0.0,0.0,13.13,1.01,4.04,3.03,4.04,0.0,4.04,1.01,0.0,1.01,0.0,2.02,0.0,1.01,1.01,0.0,4.04,0.0,1.01,2.02,1.01,0.0,0.0,10.1,0.0,15.15,4.04,11.11,3.03,4.04,3.03,0.0,1.01,0.0,0.0,1.01,1.01,0.0,0.0,0.0,0.0,16.16,5.05,3.03,0.0,0.0,0.0,0.0,5.05,2.02,1.01,0.0,0.0
8710,64,82.6,37.72,4.7,99.0,21.33,15.62,87.5,53.12,14.06,7.81,4.69,0.0,3.12,0.0,0.0,6.25,10.94,12.5,6.25,3.12,6.25,1.56,14.06,7.81,1.56,0.0,3.12,0.0,14.06,14.06,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,6.25,0.0,0.0,3.12,3.12,0.0,3.12,1.56,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,9.38,0.0,1.56,1.56,6.25,0.0,3.12,10.94,0.0,6.25,3.12,4.69,0.0,1.56,7.81,0.0,6.25,0.0,0.0,1.56,0.0,0.0,0.0,1.56,0.0,18.75,6.25,7.81,0.0,0.0,0.0,0.0,0.0,0.0,1.56,3.12,0.0
8711,557,53.95,39.37,29.53,99.0,23.21,16.16,85.64,54.94,12.93,5.92,3.77,0.54,1.08,0.18,0.36,7.0,8.08,12.39,10.59,7.9,7.18,1.44,15.08,6.28,3.23,0.36,1.44,1.97,7.72,6.82,0.72,0.0,0.0,0.36,3.77,0.36,0.0,0.54,0.0,10.77,1.08,1.8,0.9,2.15,2.51,2.87,3.41,0.18,2.87,0.36,0.36,0.18,0.0,0.0,0.0,6.64,1.26,0.36,2.51,2.51,0.36,2.51,10.95,0.9,11.13,0.72,7.0,3.59,0.9,5.75,0.0,1.26,0.18,0.0,1.08,0.0,0.18,0.54,0.54,0.0,26.39,4.13,2.33,0.54,0.0,0.0,1.08,13.29,0.36,2.69,0.72,1.26
8712,237,99.0,46.62,10.59,25.77,33.86,17.72,66.67,42.19,5.06,1.27,0.42,0.0,0.42,0.0,0.42,3.8,17.72,10.97,4.64,3.38,2.11,0.42,8.02,7.59,2.53,1.27,4.22,1.69,2.53,1.27,1.27,0.84,0.0,0.42,2.11,0.0,0.0,0.0,0.0,5.06,0.0,1.27,0.0,0.84,0.42,2.53,3.8,1.27,1.27,1.27,0.42,0.42,0.0,0.0,0.0,3.8,0.42,0.0,2.53,0.84,0.0,1.27,5.91,0.42,10.55,0.84,8.44,1.27,1.69,2.11,0.0,1.27,0.0,0.0,1.27,0.0,0.84,0.42,0.0,0.0,27.43,4.64,3.8,0.0,0.0,0.0,0.0,10.97,1.27,0.84,5.06,0.84
8713,46,96.43,33.19,97.31,66.89,15.33,10.87,89.13,58.7,13.04,10.87,8.7,0.0,2.17,0.0,0.0,2.17,8.7,23.91,4.35,4.35,6.52,0.0,13.04,2.17,0.0,0.0,2.17,0.0,6.52,4.35,2.17,0.0,0.0,0.0,6.52,0.0,0.0,0.0,4.35,10.87,0.0,2.17,2.17,4.35,2.17,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,0.0,0.0,0.0,4.35,2.17,0.0,13.04,0.0,21.74,6.52,13.04,2.17,0.0,4.35,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8714,983,49.98,19.65,45.0,62.42,18.9,17.6,85.15,53.92,14.24,4.58,3.56,0.1,0.61,0.0,0.31,9.66,7.93,11.19,10.38,5.29,7.32,2.85,15.56,6.61,3.66,0.61,1.63,2.34,4.88,3.36,1.42,0.0,0.1,0.81,2.64,0.1,0.0,0.0,0.0,13.33,2.14,1.12,1.53,2.03,2.85,5.49,2.95,0.41,1.53,0.51,0.81,0.51,0.0,0.0,0.2,6.41,0.2,1.83,3.15,2.03,0.51,3.97,10.58,0.61,10.58,0.61,6.92,3.05,2.44,2.14,0.41,3.15,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.0,20.45,7.93,3.15,0.2,0.2,0.0,0.0,3.26,1.32,2.85,1.22,0.31
8715,111,80.3,32.63,48.14,99.0,37.0,12.61,89.19,54.95,11.71,4.5,3.6,0.0,0.0,0.0,0.9,7.21,9.01,14.41,9.91,6.31,2.7,1.8,17.12,5.41,2.7,0.0,1.8,4.5,9.01,9.01,0.0,0.0,0.0,0.0,3.6,0.9,0.9,0.0,0.9,7.21,0.9,0.0,0.9,0.9,1.8,2.7,2.7,0.9,1.8,0.0,0.9,0.9,0.0,0.0,0.0,7.21,1.8,0.9,2.7,3.6,0.0,3.6,12.61,0.0,14.41,0.9,6.31,7.21,0.9,7.21,0.9,0.0,0.0,0.0,1.8,0.0,0.0,0.0,1.8,0.0,10.81,4.5,4.5,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
8716,58,13.79,15.04,91.69,85.87,19.33,15.52,86.21,63.79,20.69,10.34,8.62,0.0,1.72,0.0,0.0,10.34,3.45,15.52,10.34,10.34,6.9,6.9,18.97,5.17,1.72,0.0,0.0,3.45,3.45,3.45,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,12.07,5.17,1.72,1.72,0.0,1.72,3.45,1.72,0.0,1.72,0.0,1.72,0.0,0.0,0.0,0.0,1.72,1.72,0.0,0.0,0.0,0.0,0.0,17.24,0.0,13.79,3.45,6.9,3.45,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24,8.62,0.0,1.72,0.0,0.0,0.0,1.72,0.0,3.45,1.72,0.0
8717,92,73.98,33.19,12.61,83.66,30.67,14.13,83.7,53.26,11.96,4.35,3.26,0.0,1.09,0.0,0.0,7.61,6.52,16.3,6.52,11.96,4.35,0.0,10.87,6.52,3.26,1.09,1.09,3.26,3.26,3.26,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,15.22,4.35,1.09,2.17,5.43,0.0,4.35,4.35,1.09,1.09,2.17,0.0,0.0,0.0,0.0,0.0,7.61,0.0,1.09,6.52,0.0,0.0,0.0,11.96,0.0,4.35,0.0,4.35,0.0,1.09,2.17,0.0,3.26,0.0,0.0,3.26,0.0,0.0,1.09,2.17,0.0,10.87,6.52,2.17,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,1.09
8718,46,84.87,50.0,16.76,25.77,23.0,15.22,76.09,54.35,15.22,6.52,2.17,0.0,4.35,0.0,0.0,8.7,8.7,17.39,6.52,2.17,6.52,2.17,13.04,4.35,0.0,0.0,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,6.52,0.0,0.0,0.0,0.0,10.87,0.0,0.0,4.35,8.7,0.0,6.52,6.52,4.35,2.17,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,4.35,0.0,0.0,0.0,10.87,0.0,10.87,0.0,10.87,0.0,4.35,0.0,2.17,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.09,4.35,4.35,0.0,4.35,0.0,0.0,0.0,0.0,4.35,0.0,8.7
8719,123,75.29,20.81,71.4,99.0,17.57,12.2,82.11,52.85,12.2,7.32,6.5,0.0,0.81,0.0,0.0,4.88,10.57,10.57,10.57,4.07,5.69,0.0,12.2,4.07,1.63,1.63,2.44,4.88,6.5,6.5,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,10.57,3.25,1.63,0.0,4.07,0.81,3.25,2.44,0.0,2.44,0.0,0.81,0.81,0.0,0.0,0.0,2.44,0.81,1.63,0.81,0.81,0.0,3.25,10.57,0.81,11.38,0.81,4.88,5.69,0.0,0.81,1.63,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.33,5.69,7.32,0.0,1.63,0.0,0.0,0.81,0.0,0.0,1.63,3.25
8720,49,57.33,15.37,46.05,91.78,8.17,10.2,77.55,40.82,20.41,14.29,12.24,0.0,0.0,0.0,2.04,6.12,6.12,6.12,8.16,0.0,0.0,2.04,16.33,8.16,6.12,0.0,0.0,6.12,4.08,4.08,0.0,0.0,0.0,0.0,4.08,0.0,0.0,0.0,0.0,10.2,2.04,4.08,2.04,2.04,2.04,0.0,10.2,2.04,8.16,0.0,0.0,0.0,0.0,0.0,0.0,8.16,0.0,2.04,2.04,6.12,0.0,2.04,10.2,0.0,8.16,2.04,4.08,2.04,2.04,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.33,12.24,2.04,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0
8721,43,69.13,50.0,49.53,95.29,10.75,11.63,69.77,53.49,16.28,9.3,6.98,0.0,2.33,0.0,0.0,6.98,4.65,18.6,4.65,4.65,9.3,2.33,4.65,4.65,4.65,4.65,6.98,0.0,9.3,6.98,2.33,0.0,0.0,2.33,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,2.33,0.0,4.65,0.0,0.0,0.0,0.0,6.98,4.65,2.33,0.0,0.0,2.33,2.33,2.33,0.0,13.95,0.0,9.3,4.65,0.0,2.33,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,2.33,0.0,25.58,6.98,0.0,0.0,4.65,0.0,2.33,0.0,0.0,0.0,0.0,11.63
8722,49,68.29,50.0,21.8,99.0,9.8,14.29,75.51,46.94,8.16,6.12,4.08,0.0,2.04,0.0,0.0,2.04,8.16,10.2,8.16,8.16,8.16,0.0,12.24,10.2,4.08,0.0,2.04,2.04,10.2,10.2,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0,8.16,0.0,2.04,0.0,4.08,2.04,0.0,4.08,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,8.16,0.0,4.08,4.08,4.08,0.0,2.04,6.12,0.0,12.24,0.0,2.04,10.2,2.04,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,2.04,0.0,18.37,10.2,6.12,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0
8723,102,53.83,34.73,40.84,90.49,102.0,10.78,87.25,64.71,15.69,6.86,3.92,0.0,2.94,0.0,0.0,8.82,10.78,13.73,10.78,7.84,8.82,0.98,13.73,5.88,2.94,0.98,1.96,0.98,3.92,3.92,0.0,0.0,0.0,0.0,3.92,0.0,0.0,0.0,0.0,11.76,0.0,1.96,0.98,1.96,1.96,5.88,3.92,1.96,1.96,0.0,0.98,0.0,0.98,0.0,0.0,4.9,0.98,2.94,0.0,1.96,0.0,2.94,8.82,0.98,10.78,0.98,5.88,3.92,2.94,0.98,0.0,0.0,0.98,0.0,0.98,0.0,0.0,0.0,0.98,0.0,9.8,0.98,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0
8724,138,47.75,35.84,31.55,93.61,12.55,21.01,81.16,55.07,15.94,10.14,7.97,0.0,2.17,0.0,0.0,5.8,7.97,10.87,9.42,7.25,6.52,1.45,15.22,2.17,0.72,2.9,0.72,2.17,4.35,4.35,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,8.7,0.0,3.62,1.45,0.72,2.17,0.72,2.17,0.72,1.45,0.0,0.72,0.0,0.0,0.0,0.0,5.8,1.45,2.17,1.45,0.72,0.0,2.9,12.32,2.17,10.87,2.17,5.07,3.62,2.9,2.17,0.0,1.45,1.45,0.0,0.72,0.0,0.72,0.0,0.0,0.0,13.77,7.97,1.45,0.0,0.0,0.0,0.0,0.0,1.45,2.17,0.0,0.72
8725,227,91.95,13.54,45.13,67.4,56.75,16.3,74.89,43.17,9.25,5.73,5.73,0.0,0.0,0.0,0.0,3.52,10.57,10.57,3.52,3.96,5.29,0.44,7.93,9.69,6.61,0.44,4.41,3.96,3.08,2.64,0.44,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,11.89,2.64,0.88,0.0,3.52,0.88,5.29,3.96,0.44,3.52,0.0,1.76,0.88,0.88,0.0,0.0,3.52,0.0,0.0,2.64,0.44,0.44,4.85,2.2,0.0,6.61,0.0,4.41,2.2,1.32,0.0,0.0,1.32,2.2,0.0,1.32,0.0,1.32,0.0,0.0,0.0,18.06,4.85,4.41,0.88,0.0,0.0,0.0,3.96,0.88,0.88,1.76,0.44
8727,40,38.6,10.58,27.99,72.57,13.33,7.5,67.5,47.5,20.0,12.5,10.0,0.0,0.0,0.0,2.5,7.5,5.0,7.5,10.0,2.5,5.0,0.0,15.0,2.5,0.0,2.5,2.5,5.0,2.5,2.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,17.5,0.0,2.5,2.5,5.0,5.0,7.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.5,2.5,0.0,5.0,10.0,0.0,2.5,0.0,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,2.5,5.0,0.0,0.0,0.0,12.5,0.0,0.0,2.5,0.0,0.0
8728,125,80.72,65.56,3.88,99.0,17.86,16.0,72.8,44.0,9.6,4.0,0.0,0.0,4.0,0.0,0.0,5.6,9.6,8.8,6.4,6.4,4.0,0.8,10.4,5.6,0.0,0.8,4.8,4.0,6.4,6.4,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,13.6,0.8,1.6,3.2,3.2,3.2,4.0,2.4,0.0,1.6,0.8,0.0,0.0,0.0,0.0,0.0,5.6,0.0,2.4,0.8,0.8,1.6,0.0,9.6,0.8,8.8,0.8,4.8,4.0,1.6,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.0,22.4,7.2,3.2,0.0,3.2,0.0,0.0,0.0,0.0,1.6,0.0,7.2
8729,39,3.62,10.0,98.01,25.77,13.0,7.69,82.05,56.41,28.21,17.95,15.38,0.0,2.56,0.0,0.0,10.26,2.56,5.13,7.69,5.13,10.26,2.56,17.95,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,0.0,0.0,0.0,0.0,12.82,2.56,7.69,0.0,0.0,0.0,2.56,2.56,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0,2.56,0.0,0.0,2.56,17.95,0.0,12.82,2.56,7.69,2.56,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.82,7.69,2.56,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.0
8730,409,81.19,24.67,37.39,71.65,24.06,10.27,79.71,52.81,14.18,6.85,5.62,0.0,0.73,0.0,0.49,7.33,10.27,12.96,6.6,5.38,4.4,1.22,12.96,5.62,2.93,0.73,1.47,3.91,4.89,3.67,1.22,0.0,0.24,0.24,1.96,0.0,0.0,0.0,0.0,8.31,0.98,0.98,0.73,1.96,1.22,2.69,2.69,0.24,1.96,0.73,0.98,0.24,0.49,0.0,0.24,3.67,0.24,0.49,1.22,1.71,0.24,0.98,10.02,1.47,10.51,2.2,6.85,1.47,1.47,0.73,0.0,0.24,0.0,1.22,0.49,0.0,0.24,0.0,0.24,0.0,13.69,5.13,3.67,0.0,0.49,0.0,0.0,0.98,0.0,1.47,1.22,0.73
8731,94,96.96,45.75,37.87,82.79,47.0,10.64,73.4,41.49,3.19,0.0,0.0,0.0,0.0,0.0,0.0,3.19,8.51,15.96,1.06,6.38,6.38,2.13,6.38,8.51,3.19,0.0,1.06,1.06,3.19,3.19,0.0,0.0,0.0,0.0,5.32,0.0,0.0,0.0,0.0,9.57,0.0,3.19,0.0,1.06,1.06,4.26,1.06,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,7.45,0.0,1.06,5.32,2.13,0.0,0.0,7.45,1.06,14.89,7.45,6.38,3.19,1.06,2.13,0.0,0.0,0.0,0.0,1.06,0.0,1.06,0.0,0.0,0.0,19.15,10.64,3.19,0.0,0.0,0.0,0.0,1.06,0.0,0.0,3.19,1.06
8732,116,15.19,36.51,36.73,85.87,38.67,12.93,78.45,57.76,19.83,10.34,6.9,0.86,2.59,0.0,0.0,9.48,4.31,10.34,7.76,9.48,12.93,0.0,13.79,5.17,3.45,0.86,0.86,2.59,5.17,4.31,0.86,0.0,0.0,0.0,5.17,0.0,0.0,0.0,0.0,13.79,0.86,4.31,2.59,3.45,1.72,5.17,4.31,1.72,1.72,0.86,0.0,0.0,0.0,0.0,0.0,6.9,0.86,2.59,3.45,0.86,0.0,2.59,12.07,0.0,8.62,1.72,4.31,2.59,1.72,2.59,0.0,0.0,0.86,0.0,1.72,0.0,0.0,0.0,1.72,0.0,13.79,2.59,7.76,0.0,0.0,0.0,0.0,0.0,0.0,1.72,1.72,0.0
8733,32,47.36,17.42,35.37,81.93,8.0,12.5,71.88,53.12,15.62,6.25,6.25,0.0,0.0,0.0,0.0,9.38,9.38,9.38,12.5,6.25,0.0,6.25,15.62,9.38,0.0,3.12,0.0,0.0,3.12,3.12,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,3.12,0.0,12.5,0.0,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,15.62,0.0,12.5,0.0,9.38,3.12,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,3.12,0.0,0.0,28.12,9.38,3.12,0.0,0.0,0.0,12.5,0.0,0.0,3.12,0.0,0.0
8734,592,87.42,34.24,21.26,47.65,22.77,17.4,81.08,50.84,11.15,6.08,4.05,0.0,1.69,0.0,0.34,5.07,11.32,13.01,7.26,3.04,7.26,0.51,13.18,8.28,5.74,0.51,1.01,4.9,5.24,3.21,2.03,0.0,0.84,0.51,3.72,0.34,0.34,0.0,0.0,12.67,1.69,2.36,2.2,3.72,0.84,4.56,4.22,1.35,0.34,1.86,1.52,0.17,0.17,0.34,0.68,6.25,0.68,1.35,2.03,2.36,0.34,1.35,8.95,1.35,8.11,0.84,5.41,1.69,1.35,1.01,0.17,0.51,0.17,0.0,0.68,0.34,0.17,0.17,0.0,0.0,17.4,5.07,6.25,0.0,0.0,0.0,0.0,1.01,3.38,0.51,0.68,0.51
8735,327,79.98,12.89,76.74,66.3,23.36,14.98,83.49,55.35,11.93,7.03,6.73,0.0,0.31,0.0,0.0,4.89,9.17,15.6,10.09,3.98,6.12,1.83,15.9,4.89,2.45,1.53,3.67,2.75,3.36,2.75,0.61,0.31,0.0,0.31,1.22,0.0,0.0,0.0,0.0,11.31,0.92,1.83,0.92,3.06,1.83,4.28,2.14,0.0,1.83,0.31,0.31,0.31,0.0,0.0,0.0,4.28,0.0,0.92,2.14,1.53,0.31,4.28,9.79,1.22,14.37,0.92,8.26,5.2,1.22,2.45,0.61,0.92,0.0,0.0,0.31,0.0,0.0,0.0,0.31,0.0,11.93,5.81,3.67,0.0,0.0,0.0,0.0,0.61,0.0,0.92,0.61,0.31
8736,21,87.62,31.71,37.24,99.0,10.5,9.52,85.71,38.1,4.76,0.0,0.0,0.0,0.0,0.0,0.0,4.76,9.52,9.52,9.52,0.0,9.52,0.0,14.29,19.05,0.0,0.0,0.0,4.76,9.52,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,4.76,4.76,0.0,4.76,0.0,4.76,0.0,4.76,0.0,0.0,19.05,0.0,4.76,4.76,9.52,0.0,0.0,14.29,0.0,14.29,0.0,14.29,0.0,9.52,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.81,9.52,9.52,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0
8738,95,77.17,20.0,36.61,82.36,95.0,17.89,85.26,63.16,16.84,5.26,4.21,0.0,1.05,0.0,0.0,11.58,11.58,16.84,11.58,3.16,5.26,2.11,16.84,10.53,8.42,0.0,1.05,1.05,5.26,4.21,1.05,0.0,0.0,0.0,2.11,0.0,0.0,1.05,0.0,13.68,2.11,5.26,1.05,0.0,0.0,5.26,2.11,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42,0.0,4.21,7.37,2.11,0.0,1.05,14.74,0.0,8.42,1.05,7.37,0.0,3.16,1.05,0.0,1.05,0.0,0.0,1.05,0.0,0.0,0.0,1.05,0.0,25.26,18.95,4.21,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,0.0
8739,336,83.81,38.28,15.38,75.48,336.0,13.69,77.68,43.15,7.74,3.87,0.89,0.3,1.79,0.0,0.89,3.87,5.06,13.69,7.14,2.68,5.95,2.38,12.8,6.25,4.17,0.0,5.95,4.17,3.87,3.27,0.6,0.0,0.3,0.0,3.27,0.0,0.0,0.0,0.0,12.5,1.19,1.49,2.08,3.57,1.79,5.06,2.68,0.3,2.38,0.0,2.98,0.3,2.38,0.3,0.0,7.14,0.3,1.19,3.87,2.68,0.0,2.38,7.14,1.79,9.82,2.08,5.95,1.49,2.08,2.38,0.0,2.38,0.0,0.0,1.49,0.0,1.19,0.6,0.0,0.0,37.5,28.57,6.55,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.6,1.19
8742,251,95.21,33.06,37.71,77.16,27.89,19.12,71.71,44.22,4.38,2.79,1.99,0.0,0.4,0.0,0.4,1.59,10.76,14.34,6.37,2.79,7.97,1.2,10.36,11.16,4.38,0.4,5.58,3.19,5.58,3.98,1.2,0.4,0.4,0.0,1.59,0.0,0.4,0.0,0.0,7.97,1.2,1.99,0.8,1.2,0.8,3.19,1.99,0.8,1.2,0.0,1.2,0.4,0.8,0.0,0.0,5.18,0.4,1.59,2.79,0.8,0.0,2.39,8.37,0.8,13.55,1.2,8.37,3.98,1.59,2.39,0.0,0.4,0.0,0.0,0.8,0.0,0.0,0.0,0.8,0.0,19.92,3.98,6.37,0.0,0.0,0.0,0.0,3.19,1.59,1.59,2.39,0.8
8743,86,43.45,28.05,64.67,98.75,21.5,19.77,88.37,50.0,17.44,8.14,8.14,0.0,0.0,0.0,0.0,9.3,2.33,12.79,9.3,5.81,5.81,0.0,22.09,2.33,2.33,1.16,1.16,1.16,5.81,5.81,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0,0.0,9.3,3.49,3.49,1.16,0.0,0.0,1.16,5.81,0.0,5.81,0.0,1.16,0.0,1.16,0.0,0.0,5.81,1.16,2.33,0.0,2.33,0.0,10.47,6.98,1.16,11.63,0.0,3.49,9.3,6.98,5.81,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.93,5.81,3.49,0.0,1.16,0.0,3.49,3.49,0.0,3.49,0.0,0.0
8744,95,69.82,17.17,50.35,82.36,19.0,17.89,86.32,56.84,18.95,9.47,8.42,1.05,0.0,0.0,0.0,9.47,10.53,11.58,4.21,3.16,7.37,2.11,11.58,4.21,3.16,0.0,6.32,2.11,3.16,3.16,0.0,0.0,0.0,0.0,4.21,0.0,0.0,0.0,0.0,11.58,0.0,4.21,0.0,3.16,1.05,4.21,0.0,0.0,0.0,0.0,5.26,0.0,3.16,0.0,1.05,8.42,2.11,1.05,3.16,2.11,0.0,7.37,5.26,0.0,8.42,1.05,4.21,3.16,0.0,6.32,0.0,1.05,0.0,0.0,1.05,0.0,0.0,0.0,0.0,1.05,6.32,5.26,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0
8745,43,74.74,5.19,64.67,95.29,14.33,16.28,88.37,55.81,16.28,6.98,6.98,0.0,0.0,0.0,0.0,9.3,11.63,11.63,9.3,0.0,4.65,4.65,16.28,6.98,2.33,0.0,0.0,0.0,4.65,4.65,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.0,11.63,2.33,0.0,2.33,0.0,0.0,6.98,2.33,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.0,4.65,2.33,4.65,0.0,0.0,11.63,0.0,9.3,2.33,4.65,2.33,2.33,4.65,0.0,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0
8746,240,82.41,27.99,32.84,40.79,40.0,19.58,85.42,57.5,12.5,5.83,3.33,0.0,2.5,0.0,0.0,6.67,13.33,13.33,9.58,2.92,6.67,2.92,11.67,8.75,4.17,0.83,0.83,1.67,5.0,2.92,2.08,0.83,0.42,0.0,3.75,0.0,0.0,0.0,0.0,14.58,1.25,1.67,3.33,3.75,1.25,5.83,2.5,0.0,0.0,2.08,0.42,0.42,0.0,0.0,0.0,7.92,0.0,2.5,1.25,2.92,3.33,1.25,9.58,0.83,11.25,0.83,7.92,2.5,0.42,0.83,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,3.75,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.42,1.67,0.0
8747,243,67.99,37.1,36.5,84.05,27.0,13.99,85.19,57.2,13.99,4.53,1.65,0.0,1.65,0.0,1.23,9.47,10.29,13.58,9.47,4.12,8.23,2.47,15.23,4.94,2.47,0.0,3.7,2.88,5.76,4.53,1.23,0.82,0.0,0.0,4.12,0.0,0.0,0.0,0.0,10.29,0.41,0.82,1.65,2.47,2.88,4.53,2.47,1.65,0.41,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.41,1.65,1.23,2.88,0.82,3.29,11.93,0.41,13.99,1.23,11.11,2.06,0.82,0.41,0.0,0.41,0.0,0.0,0.82,0.41,0.41,0.41,0.0,0.0,14.81,4.53,3.29,0.0,0.0,0.0,0.0,0.0,0.0,4.12,2.47,0.41
8748,29,89.42,75.49,1.0,99.0,7.25,13.79,82.76,51.72,17.24,6.9,3.45,0.0,3.45,0.0,0.0,10.34,13.79,10.34,6.9,0.0,3.45,0.0,17.24,3.45,0.0,0.0,0.0,3.45,13.79,13.79,0.0,0.0,0.0,0.0,10.34,0.0,0.0,0.0,0.0,10.34,0.0,0.0,6.9,3.45,3.45,3.45,3.45,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,3.45,0.0,6.9,0.0,3.45,10.34,0.0,6.9,0.0,6.9,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,10.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
